ID_FACTURA,fecha_facturacion,sector_consumo,ubicacion,volumen_consumo,tarifa,valor_total_factura,año,mes,direccion,latitud,longitud,cargo_distribucion,cargo_comercializacion,actividad_comprador,tipo_gas,precio_por_unidad,temporada
97663193217962900976631932,2023-02-14,GNCV,Urbano,57957.0,9999999999.0,20864520,2023,2,256696577100144148256696577,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,360.0,Verano
851082392539308019851082392,2023-02-14,GNCV,Urbano,2976.0,9999999999.0,1071360,2023,2,63975037673840347639750376,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,360.0,Verano
429389055580308086429389055,2023-02-14,GNCV,Urbano,101841.0,9999999999.0,36662760,2023,2,996553835322276825996553835,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,360.0,Verano
849555404490220349849555404,2023-02-14,GNCV,Urbano,100403.0,9999999999.0,36145080,2023,2,206842627167291612206842627,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,360.0,Verano
821394232533807712821394232,2023-02-14,GNCV,Urbano,64433.0,9999999999.0,23195880,2023,2,578394343656705732578394343,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,360.0,Verano
238489671558648367238489671,2023-02-14,GNCV,Urbano,48544.0,9999999999.0,17475840,2023,2,500133159902925649500133159,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,360.0,Verano
4288905123426344542889051,2023-02-14,GNCV,Urbano,136534.0,9999999999.0,49152240,2023,2,147200653826346311147200653,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,360.0,Verano
132564387749173501132564387,2023-02-14,GNCV,Urbano,47314.0,9999999999.0,17033040,2023,2,219415297377450752219415297,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,360.0,Verano
834212138540171767834212138,2023-02-14,GNCV,Urbano,81646.0,9999999999.0,29392560,2023,2,897349764766719644897349764,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,360.0,Verano
450385234470627842450385234,2023-02-14,GNCV,Urbano,60794.0,9999999999.0,21885840,2023,2,433089382477541484433089382,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,360.0,Verano
154399830803048470154399830,2023-02-14,GNCV,Urbano,89726.0,9999999999.0,32301360,2023,2,1542479620749699715424796,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,360.0,Verano
810754612973337111810754612,2023-02-14,GNCV,Urbano,94159.0,9999999999.0,33897240,2023,2,177900976534311981177900976,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,360.0,Verano
799257573145834561799257573,2023-02-14,GNCV,Urbano,68823.0,9999999999.0,24776280,2023,2,417637353278649344417637353,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,360.0,Verano
777199364394504624777199364,2023-02-14,GNCV,Urbano,53907.0,9999999999.0,19406520,2023,2,1433095414282522214330954,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,360.0,Verano
603487399414862600603487399,2023-02-14,GNCV,Urbano,127008.0,9999999999.0,45722880,2023,2,356955341153730789356955341,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,360.0,Verano
844311927421719966844311927,2023-02-14,GNCV,Urbano,67122.0,9999999999.0,24163920,2023,2,353512356228376606353512356,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,360.0,Verano
765420132406884169765420132,2023-02-16,GNCV,Urbano,0.0,9999999999.0,1,2023,2,1946639998165176919466399,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,,Verano
7977927197004775279779271,2023-02-16,GNCV,Urbano,76193.0,9999999999.0,263731210,2023,2,734572793556054963734572793,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3461.3574737836807,Verano
340181248673994896340181248,2023-02-16,GNCV,Urbano,131164.0,9999999999.0,468263940,2023,2,156139846881186999156139846,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3570.0644994053246,Verano
853197418906104979853197418,2023-02-16,GNCV,Urbano,97568.0,9999999999.0,343050770,2023,2,905014821274045697905014821,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3516.0172392587733,Verano
691715791166584414691715791,2023-02-16,GNCV,Urbano,72722.0,9999999999.0,256667570,2023,2,493280961219661354493280961,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3529.4349715354365,Verano
7565845479311436575658454,2023-02-16,GNCV,Urbano,81198.0,9999999999.0,272087660,2023,2,27549183591719266275491835,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3350.915786103106,Verano
502637455673475947502637455,2023-02-16,GNCV,Urbano,49548.0,9999999999.0,179597410,2023,2,963387225138034910963387225,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3624.7156292887703,Verano
689377046163986088689377046,2023-02-16,GNCV,Urbano,49644.0,9999999999.0,173871180,2023,2,746530746992534847746530746,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3502.3604060913704,Verano
764263698425332810764263698,2023-02-16,GNCV,Urbano,33250.0,9999999999.0,119599370,2023,2,746509485531996959746509485,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3596.9735338345863,Verano
9653942310612869496539423,2023-02-16,GNCV,Urbano,57342.0,9999999999.0,202000230,2023,2,921883931735262040921883931,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3522.7273202887936,Verano
914508726578185232914508726,2023-02-16,GNCV,Urbano,85416.0,9999999999.0,302120550,2023,2,745044048980736901745044048,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3537.0486794043272,Verano
838644600639300306838644600,2023-02-16,GNCV,Urbano,18468.0,9999999999.0,83729850,2023,2,166314491920055645166314491,4.72803056,-74.0449202,592.12,9999999999.0,Usuario No Regulado,Gas Natural,4533.7800519818065,Verano
54042426205431955404242,2023-02-16,GNCV,Urbano,30894.0,9999999999.0,105042820,2023,2,169375019329104516169375019,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3400.104227358063,Verano
444085726507376050444085726,2023-02-16,GNCV,Urbano,51241.0,9999999999.0,180695910,2023,2,136326704583814112136326704,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3526.393122694717,Verano
169152279359806970169152279,2023-02-16,GNCV,Urbano,34829.0,9999999999.0,110204480,2023,2,398985508920965165398985508,4.72803056,-74.0449202,592.12,9999999999.0,Usuario No Regulado,Gas Natural,3164.1586034626316,Verano
717905086324364544717905086,2023-02-16,GNCV,Urbano,31422.0,9999999999.0,113313990,2023,2,896280944712030537896280944,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3606.199159824327,Verano
381053398149928919381053398,2023-02-16,GNCV,Urbano,75223.0,9999999999.0,233512200,2023,2,474654914969148255474654914,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3104.2659824787634,Verano
327689860697808245327689860,2023-02-16,GNCV,Urbano,21842.0,9999999999.0,78420010,2023,2,365482685743410102365482685,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3590.3310136434393,Verano
719871802497890922719871802,2023-02-16,GNCV,Urbano,48068.0,9999999999.0,228985940,2023,2,650028981876065390650028981,4.72803056,-74.0449202,592.12,9999999999.0,Usuario No Regulado,Gas Natural,4763.791711741699,Verano
348936920334416961348936920,2023-02-16,GNCV,Urbano,31888.0,9999999999.0,114304500,2023,2,3796461817661085937964618,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3584.5615905669843,Verano
609804153791076985609804153,2023-02-16,GNCV,Urbano,109880.0,9999999999.0,377108190,2023,2,919901614754408639919901614,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3432.0002730251185,Verano
31247633665821991312476336,2023-02-16,GNCV,Urbano,9194.0,9999999999.0,37927820,2023,2,207654020479806054207654020,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,4125.279530128345,Verano
50570480823935818505704808,2023-02-16,GNCV,Urbano,123466.0,9999999999.0,410297250,2023,2,495234438239402555495234438,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3323.159817277631,Verano
73372649715113027337264,2023-02-16,GNCV,Urbano,61598.0,9999999999.0,206226320,2023,2,736341653611517901736341653,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3347.9385694340726,Verano
160596692163795059160596692,2023-02-16,GNCV,Urbano,22299.0,9999999999.0,77936670,2023,2,707240133668447796707240133,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3495.074667025427,Verano
754501212913181434754501212,2023-02-16,GNCV,Urbano,50919.0,9999999999.0,179113120,2023,2,462154491541963560462154491,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3517.6087511537935,Verano
295497954999208445295497954,2023-02-16,GNCV,Urbano,75312.0,9999999999.0,281878790,2023,2,412450787431672118412450787,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3742.813761419163,Verano
501399992301967088501399992,2023-02-16,GNCV,Urbano,25546.0,9999999999.0,123490340,2023,2,251055355429836364251055355,4.72803056,-74.0449202,592.12,9999999999.0,Usuario No Regulado,Gas Natural,4834.038205589916,Verano
398963720462983077398963720,2023-02-16,GNCV,Urbano,135963.0,9999999999.0,500701560,2023,2,34970334144977598349703341,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3682.631009907107,Verano
666302342606017925666302342,2023-02-16,GNCV,Urbano,10212.0,9999999999.0,38849670,2023,2,187588128879323625187588128,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3804.3155111633373,Verano
248335683521379900248335683,2023-02-16,GNCV,Urbano,53183.0,9999999999.0,169884010,2023,2,1936009973682610519360099,4.72803056,-74.0449202,592.12,9999999999.0,Usuario No Regulado,Gas Natural,3194.3292029407894,Verano
3559320398377670135593203,2023-02-16,GNCV,Urbano,32295.0,9999999999.0,139015300,2023,2,9113272963948475991132729,4.72803056,-74.0449202,592.12,9999999999.0,Usuario No Regulado,Gas Natural,4304.545595293389,Verano
860391587364771892860391587,2023-02-16,GNCV,Urbano,52248.0,9999999999.0,220884790,2023,2,187540011919958996187540011,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,4227.621918542337,Verano
432116519252804339432116519,2023-02-16,GNCV,Urbano,93054.0,9999999999.0,313711650,2023,2,707148566719762804707148566,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3371.286027467922,Verano
625995640426618007625995640,2023-02-16,GNCV,Urbano,87887.0,9999999999.0,308661180,2023,2,517388917952614433517388917,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3512.023166111029,Verano
862862113453174513862862113,2023-02-16,GNCV,Urbano,114978.0,9999999999.0,404846630,2023,2,665749260460390022665749260,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3521.0790759971474,Verano
665390017515595955665390017,2023-02-16,GNCV,Urbano,50066.0,9999999999.0,170222680,2023,2,662570541105075409662570541,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3399.9656453481402,Verano
868281752107350397868281752,2023-02-16,GNCV,Urbano,30372.0,9999999999.0,92863960,2023,2,522874966688077162522874966,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3057.5516923482155,Verano
974900651834946261974900651,2023-02-16,GNCV,Urbano,42568.0,9999999999.0,186577350,2023,2,292514632286734966292514632,4.72803056,-74.0449202,592.12,9999999999.0,Usuario No Regulado,Gas Natural,4383.04242623567,Verano
744745397284127938744745397,2023-02-16,GNCV,Urbano,52238.0,9999999999.0,182572700,2023,2,116728277215206999116728277,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3495.0170374057197,Verano
57582104028614151575821040,2023-02-16,GNCV,Urbano,46719.0,9999999999.0,150571630,2023,2,845122141691459336845122141,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3222.9206532674075,Verano
745147739658665828745147739,2023-02-16,GNCV,Urbano,38316.0,9999999999.0,119386540,2023,2,238355785123632078238355785,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3115.840379997912,Verano
569431431664489364569431431,2023-02-16,GNCV,Urbano,87449.0,9999999999.0,314045650,2023,2,634831377150145693634831377,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3591.1862914384383,Verano
846379666457061644846379666,2023-02-16,GNCV,Urbano,52605.0,9999999999.0,189800550,2023,2,950939019711358898950939019,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3608.03250641574,Verano
642406347984154068642406347,2023-02-16,GNCV,Urbano,58342.0,9999999999.0,195729270,2023,2,29330914375520610293309143,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3354.860477871859,Verano
986113285780513836986113285,2023-02-16,GNCV,Urbano,35368.0,9999999999.0,128775290,2023,2,845122141691459336845122141,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3641.0113662067406,Verano
154571290843980088154571290,2023-02-16,GNCV,Urbano,19549.0,9999999999.0,73178650,2023,2,612084778788429873612084778,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3743.344928129316,Verano
867834595247993519867834595,2023-02-16,GNCV,Urbano,66469.0,9999999999.0,217127790,2023,2,872036932955921010872036932,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3266.6023258962823,Verano
29762804134711113297628041,2023-02-16,GNCV,Urbano,48297.0,9999999999.0,173796460,2023,2,110192099498137486110192099,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3598.493902312773,Verano
334980242239471060334980242,2023-02-16,GNCV,Urbano,58146.0,9999999999.0,197535820,2023,2,696481352289314833696481352,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3397.238331097582,Verano
62347309768308326623473097,2023-02-16,GNCV,Urbano,61215.0,9999999999.0,193236000,2023,2,6382277415689463663822774,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,3156.677284979172,Verano
610268438459550690610268438,2023-02-16,GNCV,Urbano,35146.0,9999999999.0,195787840,2023,2,123479961600713938123479961,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,5570.700506458772,Verano
324278450454335103324278450,2023-02-16,GNCV,Urbano,137226.0,9999999999.0,570038670,2023,2,113730978964597578113730978,4.72803056,-74.0449202,240.06,9999999999.0,Usuario No Regulado,Gas Natural,4154.013598006209,Verano
840988507129442479840988507,2023-02-16,GNCV,Urbano,14788.0,9999999999.0,25201760,2023,2,404931730236252704404931730,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,1704.2034081687855,Verano
501797695865376957501797695,2023-02-16,GNCV,Urbano,41946.0,9999999999.0,64381950,2023,2,43312727180402220433127271,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,1534.8769846946072,Verano
36880649787850344368806497,2023-02-16,GNCV,Urbano,45604.0,9999999999.0,82481370,2023,2,952671635795622676952671635,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,1808.6433207613368,Verano
456861017379886336456861017,2023-02-16,GNCV,Urbano,21073.0,9999999999.0,35912760,2023,2,277941074808925609277941074,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,1704.2072794571252,Verano
635261216402545970635261216,2023-02-16,GNCV,Urbano,58228.0,9999999999.0,89372830,2023,2,953988815277654926953988815,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,1534.8772068420692,Verano
410751234541773985410751234,2023-02-16,GNCV,Urbano,71899.0,9999999999.0,110356050,2023,2,832188840640950702832188840,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,1534.8760066203981,Verano
1208308951652679712083089,2023-02-16,GNCV,Urbano,52874.0,9999999999.0,81155030,2023,2,25462599642109079254625996,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,1534.8759314596966,Verano
272747900649402789272747900,2023-02-16,GNCV,Urbano,25870.0,9999999999.0,44087740,2023,2,184578354629521647184578354,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,1704.2033243138771,Verano
2021281362203836520212813,2023-02-16,GNCV,Urbano,48272.0,9999999999.0,74091600,2023,2,585958171356980726585958171,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,1534.8773616175008,Verano
702120685892851791702120685,2023-02-16,GNCV,Urbano,31259.0,9999999999.0,44326090,2023,2,849376986625031266849376986,4.72803056,-74.0449202,592.12,9999999999.0,Usuario No Regulado,Gas Natural,1418.0264883713492,Verano
873048058326835028873048058,2023-02-16,GNCV,Urbano,107998.0,9999999999.0,184050890,2023,2,394427204868007333394427204,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,1704.206466786422,Verano
509888591790123992509888591,2023-02-16,GNCV,Urbano,29408.0,9999999999.0,53188500,2023,2,900005183626697562900005183,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,1808.6405059847662,Verano
69388598850489009693885988,2023-02-16,GNCV,Urbano,38967.0,9999999999.0,70477410,2023,2,543256418223952464543256418,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,1808.643467549465,Verano
1061814056515325106181405,2023-02-16,GNCV,Urbano,87162.0,9999999999.0,133782730,2023,2,91659810088510237916598100,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,1534.8744865881922,Verano
637290857304977644637290857,2023-02-16,GNCV,Urbano,0.0,9999999999.0,1,2023,2,1590908153809915615909081,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,,Verano
2716211661660125527162116,2023-02-16,GNCV,Urbano,0.0,9999999999.0,1,2023,2,766048824425982970766048824,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,,Verano
885221824792046364885221824,2023-02-16,GNCV,Urbano,0.0,9999999999.0,1,2023,2,130702427796762165130702427,4.72803056,-74.0449202,240.06,9999999999.0,Usuario No Regulado,Gas Natural,,Verano
481689832748344376481689832,2023-02-16,GNCV,Urbano,0.0,9999999999.0,1,2023,2,247726202549056642247726202,4.72803056,-74.0449202,240.06,9999999999.0,Usuario No Regulado,Gas Natural,,Verano
93110219562731793931102195,2023-02-16,GNCV,Rural Disperso,0.0,9999999999.0,1,2023,2,17520650533818120175206505,4.72803056,-74.0449202,240.06,9999999999.0,Usuario No Regulado,Gas Natural,,Verano
582294575144644068582294575,2023-02-16,GNCV,Urbano,68182.0,9999999999.0,364531520,2023,2,158479205690930480158479205,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,5346.44803613857,Verano
647744169631092966647744169,2023-02-16,GNCV,Urbano,39309.0,9999999999.0,199696550,2023,2,662555055932156884662555055,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,5080.173751558167,Verano
450843054557681681450843054,2023-02-16,GNCV,Urbano,91389.0,9999999999.0,490918000,2023,2,200223876249759275200223876,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,5371.740581470418,Verano
541883706817135161541883706,2023-02-16,GNCV,Urbano,49508.0,9999999999.0,198282450,2023,2,919389254997271568919389254,4.72803056,-74.0449202,592.12,9999999999.0,Usuario No Regulado,Gas Natural,4005.0587783792516,Verano
937678486289496692937678486,2023-02-16,GNCV,Urbano,55076.0,9999999999.0,283148860,2023,2,894851795953328933894851795,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,5141.05708475561,Verano
947818897188035947818,2023-02-16,GNCV,Urbano,20607.0,9999999999.0,149082225,2023,2,562579174728935037562579174,4.72803056,-74.0449202,592.12,9999999999.0,Usuario No Regulado,Gas Natural,7234.542873780754,Verano
631473241308274118631473241,2023-02-16,GNCV,Urbano,124924.0,9999999999.0,607197510,2023,2,115482081642341835115482081,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,4860.535285453556,Verano
734646027114685508734646027,2023-02-16,GNCV,Urbano,36995.0,9999999999.0,56485290,2023,2,742364675828221174236467,4.72803056,-74.0449202,240.06,9999999999.0,Usuario No Regulado,Gas Natural,1526.8357886200838,Verano
445601015568642657445601015,2023-02-16,GNCV,Urbano,155360.0,9999999999.0,237209440,2023,2,270081629287659422270081629,4.72803056,-74.0449202,240.06,9999999999.0,Usuario No Regulado,Gas Natural,1526.83728115345,Verano
595525998154116310595525998,2023-02-16,GNCV,Urbano,103053.0,9999999999.0,158173510,2023,2,414686148388127641468614,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,1534.8753553996487,Verano
248829774114337266248829774,2023-02-16,GNCV,Urbano,86206.0,9999999999.0,155915770,2023,2,844141137582921182844141137,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,1808.6417418741155,Verano
370515906102556995370515906,2023-02-16,GNCV,Urbano,68110.0,9999999999.0,90615320,2023,2,558983204719842120558983204,4.72803056,-74.0449202,240.06,9999999999.0,Usuario No Regulado,Gas Natural,1330.4260754661577,Verano
838937138237339656838937138,2023-02-16,GNCV,Urbano,458.0,9999999999.0,157429803,2023,2,725113364940455765725113364,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,343733.1943231441,Verano
84975564522051389849755645,2023-02-16,GNCV,Urbano,1599.0,9999999999.0,354581836,2023,2,971517564250878358971517564,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,221752.2426516573,Verano
595072304749359314595072304,2023-02-16,GNCV,Urbano,188172.0,9999999999.0,288820760,2023,2,292361340786401568292361340,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,1534.8763896860319,Verano
915199680450423109915199680,2023-02-16,GNCV,Urbano,51861.0,9999999999.0,79600270,2023,2,279049033151963147279049033,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,1534.8772680819884,Verano
752308579229286507752308579,2023-02-16,GNCV,Urbano,43243.0,9999999999.0,11935583,2023,2,536691260230004086536691260,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,276.0119094419906,Verano
570298748957904495570298748,2023-02-16,GNCV,Urbano,0.0,9999999999.0,1,2023,2,6959656239143100969596562,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,,Verano
230077969627002788230077969,2023-02-16,GNCV,Urbano,0.0,9999999999.0,1,2023,2,628848791520872009628848791,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,,Verano
411186775106211465411186775,2023-02-16,GNCV,Urbano,27783.0,9999999999.0,124215720,2023,2,7533812999933593275338129,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,4470.925386027427,Verano
35029037795992809350290377,2023-02-16,GNCV,Urbano,45512.0,9999999999.0,75779440,2023,2,7658812685563023676588126,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,1665.0430655651257,Verano
197000005100799978197000005,2023-02-16,GNCV,Urbano,72836.0,9999999999.0,121275140,2023,2,74061649383483138740616493,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,1665.0439343181943,Verano
786022290795930180786022290,2023-02-16,GNCV,Urbano,5641.0,9999999999.0,9392470,2023,2,694148059708214430694148059,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,1665.0363410742775,Verano
137817356244984419137817356,2023-02-16,GNCV,Urbano,93876.0,9999999999.0,156307630,2023,2,442581842571137992442581842,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,1665.0435681111253,Verano
25321409892146186253214098,2023-02-16,GNCV,Urbano,81170.0,9999999999.0,135151640,2023,2,937827973240238079937827973,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,1665.0442281631144,Verano
623747100181664968623747100,2023-02-16,GNCV,Urbano,65068.0,9999999999.0,108341160,2023,2,264153496127958869264153496,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,1665.045183500338,Verano
968980789585606358968980789,2023-02-16,GNCV,Urbano,49254.0,9999999999.0,155993560,2023,2,818393036778847341818393036,4.72803056,-74.0449202,240.06,9999999999.0,Usuario No Regulado,Gas Natural,3167.1247005319365,Verano
34963353517149906349633535,2023-02-16,GNCV,Urbano,0.0,9999999999.0,1,2023,2,942620989178735932942620989,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,,Verano
647996451281551829647996451,2023-02-20,GNCV,Urbano,20625.0,9999999999.0,37303060,2023,2,887520300608509182887520300,4.72803056,-74.0449202,360.0,9999999999.0,Usuario No Regulado,Gas Natural,1808.6332121212122,Verano
249883183442996699249883183,2023-02-13,Comercializadoras de gas natural,9999999999,,9999999999.0,1,2023,2,507301759819452867507301759,9999999999.0,9999999999.0,9999999999.0,9999999999.0,Distribuidor-Comercializador,Gas Natural,,Verano
57374189757348025573741897,2023-02-13,Comercializadoras de gas natural,9999999999,,9999999999.0,596627360,2023,2,507301759819452867507301759,9999999999.0,9999999999.0,9999999999.0,9999999999.0,Distribuidor-Comercializador,Gas Natural,,Verano
668214379541023620668214379,2023-02-13,Comercializadoras de gas natural,9999999999,,9999999999.0,1378542720,2023,2,507301759819452867507301759,9999999999.0,9999999999.0,9999999999.0,9999999999.0,Distribuidor-Comercializador,Gas Natural,,Verano
812760034998801890812760034,2023-02-13,Comercializadoras de gas natural,9999999999,,9999999999.0,1,2023,2,507301759819452867507301759,9999999999.0,9999999999.0,9999999999.0,9999999999.0,Distribuidor-Comercializador,Gas Natural,,Verano
220091434671624447220091434,2023-02-13,Comercializadoras de gas natural,9999999999,,9999999999.0,1,2023,2,507301759819452867507301759,9999999999.0,9999999999.0,9999999999.0,9999999999.0,Distribuidor-Comercializador,Gas Natural,,Verano
310685072403590129310685072,2023-02-13,Comercializadoras de gas natural,9999999999,,9999999999.0,34248168,2023,2,507301759819452867507301759,9999999999.0,9999999999.0,9999999999.0,9999999999.0,Distribuidor-Comercializador,Gas Natural,,Verano
109611522220829380109611522,2023-02-13,Comercializadoras de gas natural,9999999999,,9999999999.0,58219813,2023,2,507301759819452867507301759,9999999999.0,9999999999.0,9999999999.0,9999999999.0,Distribuidor-Comercializador,Gas Natural,,Verano
3738872435334046637388724,2023-02-13,Comercializadoras de gas natural,9999999999,,9999999999.0,1544835290,2023,2,507301759819452867507301759,9999999999.0,9999999999.0,9999999999.0,9999999999.0,Distribuidor-Comercializador,Gas Natural,,Verano
